source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-z-kostarykanska-dusza-ID49kwM,Klimatyczne mieszkanie z Kostarykańską duszą!,"Warszawa, Wola",2 100 zł,N/A,35 m²,2,N/A,blok,4,7,cegła,plastikowe,miejskie,20010,do zamieszkania,130 zł,N/A,"Osiedle ogrodzone i monitorowane. Mieszkanie odświeżone, 4 piętro. Salon połączony jest z kuchnią, sypialnia otwarta na salon. Przestronna łazienka. Wzdłuż całego mieszkania balkon, co daje poczucie przestrzeni i też miłe miejsce na wypicie kawy czy zjedzenia śniadania. Są 2 pojemne szafy wnękowe, rozkładana sofa, fotele, mieszkanie w pełni wyposażone i urządzone. Jest cicho i przytulnie.
Warszawa, ul. Zawiszy 14
Miejsce postojowe w garażu podziemnym - dodatkowo płatne (250zł)
Czynsz 2100zł + opłata za prąd - miesięcznie to około 130zł, w zależności od zużycia.
Internet/TV można sobie samemu założyć lub mogę to zrobić w zależności od potrzeb.",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
piwnica
garaż/miejsce parkingowe
winda",N/A
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-3-pokoje-garaz-berensona-61m2-ID49JiD,Wynajme mieszkanie 3 pokoje garaz BERENSONA 61m2,"Warszawa, Białołęka, ul. Leona Berensona",3 000 zł,N/A,61 m²,3,N/A,apartamentowiec,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"61m.  3 pokoje , winda  , 1 miejsce postojowe w garażu , 2 piętro, kameralny budynek
moge wynajac na mieszkanie albo biuro
Białołęka ul berensona
wiecej inf pod nr tel 664 325 569",Informacje Dodatkowe,"klimatyzacja
balkon
garaż/miejsce parkingowe
winda
taras",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/3-pok-79-m2-port-praski-praga-polnoc-ID49Jdo,"3 pok. 79 m2 - Port Praski, Praga-Północ","Warszawa, Praga-Północ, Stefana Okrzei",3 200 zł,N/A,79 m²,3,N/A,apartamentowiec,6,7,N/A,N/A,miejskie,2017,do zamieszkania,1 300 zł,N/A,"Do wynajęcia 3 pokojowe mieszkanie o powierzchni 79 m2 na 6 piętrze 7 piętrowego apartamentowca znajdujące na zamkniętym, całodobowo strzeżonym osiedlu Port Praski z pięknym widokiem na Wisłę oraz Stadion Narodowy.
W skład mieszkania wchodzi:
- Salon z aneksem kuchennym i wyjściem na loggie wyposażony w duży rozkładany narożnik, lampkę, półki w zabudowie, telewizor, stolik kawowy, oraz stół z krzesłami
- Kuchnia wyposażony w meble w zabudowie kuchennej, płytę indukcyjną, piekarnik elektryczny, okap, zmywarkę, zlewozmywak, lodówko-zamrażarkę
- Sypialnia wyposażona w duże łóżko z materacem, dwie szafki nocne, dwie lampki nocne, biurko z krzesłem, lustro i pojemną szafę
- Pokój wyposażony w rozkładaną sofę, biurko z krzesłem i dwie pufy
- Łazienka wyposażona w wannę, umywalkę, lustro, szafki, pralkę i WC
- Toaleta wyposażona w umywalkę, lustro i WC
- Garderoba
- Przedpokój wyposażony w szafę z lustrem
- Duża loggia z pięknym widokiem na Wisłę oraz Stadion Narodowy o powierzchni 12m2 wyposażony w meble ogrodowe",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,winda,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/60-m-pelczynskiego-22a-2-pokoje-kuchnia-jadal-ID49JbO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/2-pok-ul-gorna-droga-45-m2-2001-r-miejsce-park-ID49J5F,"2-pok.ul.Górna Droga 45 m2, 2001 r, miejsce park.","Warszawa, Ursus, ul. Górna Droga",1 700 zł,N/A,45 m²,2,N/A,blok,4,6,cegła,plastikowe,N/A,2001,do zamieszkania,N/A,N/A,"Mieszkanie na zamkniętym osiedlu z ochroną .W cenie najmu miejsce parkingowe w garazu wielopoziomowym oraz możliwość bezpłatnego korzystania z Centrum Rekreacyjnego na terenie osiedla(basen kryty ,siłownia i sauna).Salon z aneksem około 26 m2,sypialnia 9 m2,łazienka 4,5 m2 i logia 3 m2.W cenie najmu czynsz, dochodzą opłaty licznikowe(woda, prąd i gaz).Przy osiedlu pętla MZA linii 207 i 191.Do PKP Ursus około 1,2 km,do PKP Ursus Niedźwiadek około 600 m. Na terenie sklepy spożywcze, stomatolog, przedszkole gminne. Kaucja miesięczna.",Wyposażenie,"lodówka
meble
piekarnik
kuchenka
pralka",Zabezpieczenia,"drzwi / okna antywłamaniowe
teren zamknięty
domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/nowe-2-pokoje-oddzielna-kuchnia-sobieskiego-ID49J4I,"Nowe 2 pokoje, oddzielna kuchnia. Sobieskiego","Warszawa, Mokotów, Jana III Sobieskiego",2 700 zł,N/A,46 m²,2,N/A,apartamentowiec,1,6,N/A,N/A,N/A,2020,N/A,N/A,N/A,"Nowe, dotychczas niezamieszkałe 2 pokoje na ul Sobieskiego w nowym budynku z 2020 r. w pobliżu Al.Sikorskiego. Mieszkanie nowe, umeblowane,
komfortowo urządzone. Dwa oddzielne pokoje i osobna kuchnia.
Do ceny należy doliczyć opłaty licznikowe.
Bardzo dobra komunikacja autobusowa. Przystanek pod budynkiem. W pobliżu zielone tereny toru Stegny.
Mieszkanie dostępne od 1 lutego.
Elhouse

tel 534834200",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
winda
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/piekna-4-pokoje-w-apartamentowcu-taras-ID49J48,Piękna - 4 Pokoje W Apartamentowcu - Taras,"Warszawa, Śródmieście, Piękna",6 900 zł,N/A,99 m²,4,N/A,apartamentowiec,2,6,N/A,N/A,miejskie,2009,do zamieszkania,1 200 zł,N/A,"Elegancki, cichy, 4-pokojowy apartament zlokalizowany w Śródmieściu przy ulicy Pięknej. Przestronny i nowocześnie urządzony, stanowi idealną propozycję dla osób ceniących wysoki standard życia w samym centrum miasta.
Na powierzchnię użytkową 99,01 m2 składają się:
– przestronny salon (26,8 m2) z wydzieloną częścią jadalnianą i dwoma wyjściami na taras
– otwarta, funkcjonalna kuchnia (9,26 m2), w pełni wyposażona w wysokiej jakości sprzęt AGD (m.in. lodówka na wino, parowar, piekarnik, zmywarka, płyta indukcyjna, okap sterowany pilotem)
– sypialnia typu master (14,61 m2) z garderobą z pojemnymi szafami w zabudowie
– łazienka przy sypialni master, z niezwykle komfortową wanną
– dwie dodatkowe sypialnie (12,27 i 11,04 m2), mogące pełnić także funkcję gabinetu, pokoju dziecięcego lub gościnnego
– łazienka (3,58 m2) z kabiną prysznicową
– dodatkowo duży, narożny, słoneczny taras (17,74 m2)",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"garaż/miejsce parkingowe
winda
pom. użytkowe",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/dwupoziomowy-lokal-przeznaczony-na-cele-biurowe-ID45EiG,Dwupoziomowy lokal przeznaczony na cele biurowe,"Warszawa, Mokotów, Służewiec, Wernyhory",7 500 zł,N/A,200 m²,6,N/A,dom wolnostojący,1,2,N/A,N/A,N/A,2000,N/A,N/A,N/A,"DWUPOZIOMOWY LOKAL NA CELE BIUROWE, METRO SŁUŻEW
BUDYNEK:
Wolnostojący, 3-kondygnacyjny dom z 2000 roku położony tuż przy stacji metra Służew.
ROZKŁAD POMIESZCZEŃ:
Lokal z przeznaczeniem na cele biurowe o powierzchni 200m2 położony na pierwszym i drugim piętrze wolnostojącego domu.
Pierwsze piętro ma powierzchnię ok. 100m2 - znajdują się tam 3 pokoje, kuchnia z oknem, łazienka z prysznicem oraz balkon. Drugie piętro ma również powierzchnię ok. 100m2 - znajdują się tam 3 pokoje, łazienka z prysznicem oraz balkon.",Informacje Dodatkowe,"klimatyzacja
balkon
oddzielna kuchnia",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/prestizowy-202-m2-apartament-na-powislu-ID43Zp0,Prestiżowy 202 m2 apartament na Powiślu,"Warszawa, Śródmieście, Powiśle, Drewniana",20 000 zł,N/A,212 m²,5,N/A,apartamentowiec,4,5,N/A,drewniane,N/A,2011,N/A,N/A,N/A,"WYJĄTKOWY APARTAMENT - DREWNIANA 9
BUDYNEK:
Apartamentowiec Drewniana 9 położony jest w najbardziej prestiżowej części Warszawy, na Powiślu. Budynek stylizowany jest na przedwojenną kamienicę z lat dwudziestych i idealnie komponuje się z sąsiednią zabudową.
Budynek składa się z 24 luksusowych apartamentów, 2 holi wejściowych z całodobową recepcją oraz usługą concierge. Do dyspozycji mieszkańców jest również część rekreacyjna z basenem, sauną, jacuzzi i salą fitness oraz mieszczący się w wewnętrznym patio zielony ogród z placem zabaw dla dzieci.",Informacje Dodatkowe,"klimatyzacja
balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-starym-mokotowie-ID49DB0,2 pokojowe mieszkanie na Starym Mokotowie,"Warszawa, Mokotów, Puławska",2 500 zł,N/A,"48,88 m²",2,N/A,kamienica,parter,3,cegła,N/A,miejskie,1938,N/A,500 zł,N/A,"Świeżo wyremontowane mieszkanie na Warszawskim Starym Mokotowie.
Lokalizacja:
Serce Starego Mokotowa - ul Puławska pomiędzy ul. Madalińskiego i Narbutta. Mieszkanie zlokalizowane jest bezpośrednio przy ulicy Puławskiej a więc w sąsiedztwie Parku Morskie Oko i zabytkowych kamienic. Należy również wspomnieć, iż w pobliżu mieszkania dostępna jest stacja metra oraz wiele przystanków autobusowych i tramwajowych obsługujących kilkanaście linii pozwalających na sprawne dotarcie do samego centrum i wielu innych dzielnic.
Standard wykończenia:",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/3pokojowe-mieszkanie-w-inwestycji-splace-zoliborz-ID49INQ,3pokojowe mieszkanie w inwestycji Splace Żoliborz,"Warszawa, Żoliborz",3 700 zł,N/A,"52,50 m²",3,N/A,N/A,1,6,N/A,N/A,N/A,2018,N/A,N/A,N/A,"*** Hampton Home poleca! ***

3-pokojowe mieszkanie w nowoczesnej inwestycji SPlace na Żoliborzu z miejscem postojowym w garażu podziemnym w cenie!

- salon z kuchnią
- sypialnia
- pokój (z możliwością aranżacji na biuro)
- łazienka
- 2 balkony
- miejsce postojowe w garażu podziemnym

Miesięczny koszt najmu to 3 700 PLN + prąc oraz internet/TV.

Mieszkanie znajduje się w bardzo dobrym punkcie komunikacyjnym:
- 3 przystanki do stacji metra Dworzec Gdański
- liczne linie autobusowe oraz tramwajowe
- 7 minut samochodem do centrum

Dostęp wielu usług, sklepów, restauracji, żłobków oraz przedszkoli dla dzieci.

Mieszkanie jest urządzone w nowoczesnym stylu, zadbane, osiedle strzeżone.

Zapraszam serdecznie do kontaktu!",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-osiedle-marina-ID49IN8,Wyjątkowe mieszkanie Osiedle Marina,"Warszawa, mazowieckie",2 800 zł,N/A,54 m²,2,N/A,N/A,2,N/A,N/A,N/A,N/A,2006,N/A,N/A,N/A,"Serdecznie zapraszam do wynajęcia wyjątkowego mieszkania z tarasem na Marinie Mokotów.

Mieszkanie znajduje się na 2 pietrze w enklawie apartamentowców.
Apartament jest urządzony. Powierzchnia 54 m2, podzielona została na sypialnię, duży salon z półotwartą widną kuchnią z jadalnią oraz łazienkę.

Mieszkanie w pełni wyposażone, umeblowane i urządzone w wysokim standardzie.

Duży salon z wyjściem na taras.

Miejsce garażowe w cenie.

Budynek to kameralny apartamentowiec otoczony terenami zielonymi zlokalizowany na prestiżowym osiedlu Marina Mokotów (zamkniętym, strzeżonym, zadbanym i eleganckim). Zapraszamy do kontaktu.

Prezentacja tej atrakcyjnej nieruchomości może odbyć się w dowolnym momencie - prosimy o telefon i podanie terminu.",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
pom. użytkowe",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-mokotow-wygledow-ID49IMm,Mieszkanie - Warszawa Mokotów Wyględów,"Warszawa, Mokotów, Wyględów",5 000 zł,N/A,107 m²,4,N/A,N/A,5,7,N/A,N/A,N/A,2006,N/A,N/A,N/A,"Hampton Home ma przyjemność zaproponować do wynajęcia

bardzo ładne, przestronne i gotowe do wprowadzenia mieszkanie na warszawskim osiedlu Marina Mokotów.

Mieszkanie składa się z czterech pokoi, kuchni, łazienki, toalety i garderoby.

Z dwóch balkonów roztacza się przepiękna panorama Centrum Warszawy.

Do mieszkania przynależy jedno miejsce parkingowe w podziemnym garażu.

Czynsz jest wliczony w koszt najmu, dodatkowo płatne jedynie zużycie energii elektrycznej oraz internet, jeśli najemca zdecyduje się na zakup pakietu.

Zachęcam do zapoznania się z ofertą i umówienia na prezentację.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/3-pok-2-lazienki-garaz-w-cenie-od-zaraz-ID49IL9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-balkonem-saska-kepa-ID49IIX,"Mieszkanie, 2-pokoje z balkonem / Saska Kępa","Warszawa, Praga-Południe, Saska Kępa, Brazylijska",2 199 zł,N/A,38 m²,2,N/A,blok,4,4,N/A,N/A,miejskie,1970,do zamieszkania,N/A,N/A,"Oferuję do wynajęcia mieszkanie na Saskiej Kępie, przy ulicy Brazylijskiej. Mieszkanie ma 38 mkw i składa się z przedpokoju, salonu połączonego z kuchnią, sypialni, łazienki oraz zabudowanej loggii. 

Mieszkanie jest w pełni umeblowane i wyposażone. Z sypialni zostanie wyniesione w najbliższym czasie łóżko dla dziecka, dzięki czemu będzie tam znacznie więcej miejsca. W lokalu znajduje się wiele miejsca do przechowywania rzeczy (pojemne szafy przesuwne, narożne) oraz niezbędny sprzęt AGD (duża zmywarka, lodówka, kuchenka, piekarnik, pralka, żelazko). Mieszkanie znajduje się na ostatnim piętrze w kameralnym, czteropiętrowym budynku. Do mieszkania przynależy komórka lokatorska.

Okolica cicha i zielona, przepełniona lokalami gastronomicznymi i usługowymi. Ulica Brazylijska sąsiaduje z modną i klimatyczną ulicą Francuską, na której znajdziemy między innymi: Restauracje Repubblica Italiana, Trattoria Rucola, Bobby Burger, KFC, Prosta Historia i wiele innych. W okolicy również stacja paliw, apteka, Carrefour, Simply Market, Klubokawiarnia Towarzyska i Soja Sushi.

Miejsce jest dodatkowo świetnie skomunikowane. Bez problemu dotrzemy w pozostałe części Warszawy. Kilkanaście metrów od budynku przystanek autobusowy Brazylijska z takimi liniami jak: 111, 123. 230 m przystanek Stacja Krwiodawstwa, z którego odjeżdżają autobusy numer: 147, 507, 509, N02, N22, N72. Kilometr od budynku Rondo Waszyngtona, z którego odjeżdża 5 linii tramwajowych. Do Dworca Centralnego dotrzemy bezpośrednim autobusem lub tramwajem w przeciągu ok. 15 min.
Do wynajęcia od lutego.

Umowa najmu na rok, z możliwością przedłużenia.

Koszt wynajmu wynosi 2199 zł + prąd + gaz.
Kaucja zwrotna w wysokości jednomiesięcznego czynszu.

Zapraszam na prezentację nieruchomości.",Wyposażenie,"zmywarka
lodówka
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,"drzwi / okna antywłamaniowe
domofon / wideofon",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/stare-miasto-dobra-cena-ID49IIw,Stare Miasto! Dobra cena!,"Warszawa, Śródmieście, Stare Miasto, Miodowa",2 500 zł,N/A,40 m²,2,N/A,kamienica,1,2,N/A,N/A,N/A,1953,do zamieszkania,N/A,N/A,"Bardzo ładne, przytulne mieszkanie na Starym Mieście! Kamienica!
Składa się z pokoju dziennego z aneksem kuchennym, sypialni, holu i łazienki. Gustownie urządzone i umeblowane.
Dwa okna wychodzą na cichą uliczkę Kapitulną.
Wysokość 330 cm sprawia wrażenie większej przestrzeni.
Idealne dla osoby lubiącej kolorowe kamienice i wyjątkową atmosferę wąskich uliczek Starego Miasta!
Jeżeli nie udało Ci się znaleźć oferty spełniającej kryteria, zapraszamy do kontaktu bezpośredniego z naszymi Doradcami.",Wyposażenie,meble,Media,"telewizja kablowa
internet",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-31-76-m-warszawa-ID49IHo,"Mieszkanie, 31,76 m², Warszawa","Warszawa, Wola, ul. Stańczyka",2 300 zł,N/A,"31,76 m²",2,N/A,N/A,4,10,inne,plastikowe,miejskie,2019,do zamieszkania,N/A,N/A,"Do wynajęcia mieszkanie 2 pokojowe na bliskiej Woli
Mieszkanie składa się z salonu z aneksem kuchennym, sypialni, łazienki, holu.
W salonie stół z krzesłami, rozkładana kanapa, stolik pod RTV. W holu szafa 3drzwiowa na kurtki i buty. W sypialni rozkładana sofa, biurko, szafa, regał.
Łazienka z kabiną prysznicową , pralka, umywalka, WC.
Cena najmu: 2300zł uwzględnia czynsz administracyjny w tym zaliczki na wodę i ogrzewanie dla 1 osoby.
Kaucja - 2 300zł

Ogromnym atutem mieszkania jest lokalizacja. Szybki dojazd autobusem do:






PodstawowePowierzchnia : 31,76 m2
Rok : 2019
Czynsz : 2 300 PLN
Pokoi : 2

Podstawowe
Meble : Tak
Stan lokalu : Bardzo dobry
Piętro : 4

Pomieszczenia
Typ mieszkania : Mieszkanie
Powierzchnia salonu : 15 m2
Typ kuchni : Aneks
Liczba łazienek : 1
Typ okien : PCV,

Powierzchnia dodatkowa
Liczba balkonów : 1
Typ balkonów : Klasyczny,
Komórka : Nie
Ogród : Nie

Media i wyposażenie
Ogrzewanie : CO miejskie,
Ciepła woda : Wodociąg miejski,
Gaz : Nie

Budynek
Stan budynku : Idealny
Materiał : Mieszany
Pięter : 10
Winda : Tak

Opis
Wyposażenie kuchni : Lodówka, Meble, Okap, Piekarnik, Płyta indukcyjna, Zamrażarka, Zlewozmywak, Zmywarka,
Wyposażenie łazienek : Grzejnik drabinkowy, Pralka, Prysznic, Umywalka, WC,

Czynsz zawiera:
Czynsz administracyjny : Tak
Woda : Tak
Ogrzewanie : Tak
Prąd : Nie
Gaz : Nie


Więcej podobnych ofert nieruchomości na
Link do oferty: mieszkania[.]maxon[.]pl/oferta/19237_MW_MAX_O
Prezentowane oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Staramy się, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu na okoliczności, iż informacje te pochodzą od osób trzecich i część z nich nie zawsze daje się zweryfikować, MAXON Nieruchomości Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność",Wyposażenie,meble,Zabezpieczenia,domofon / wideofon,Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/jasne-sloneczne-mieszkanie-ID49IGz,"Jasne, słoneczne mieszkanie!","Warszawa, Śródmieście, Śródmieście Południowe, Nowogrodzka",2 200 zł,N/A,37 m²,2,N/A,blok,3,11,N/A,N/A,N/A,1980,do zamieszkania,N/A,N/A,"Mieszkanie dla pary, lub singli.
Przytulne słoneczne mieszkanie na ul. Nowogrodzkiej. 3. piętro w budynku 11- piętrowym z windą.
Mieszkanie składa się z dwóch pokoi (ok. 18 m2 i 8 m2), oddzielnej kuchni, łazienki.
W przedpokoi szafa wnękowa i dużo półek, pojemne szafy wnękowe w pokojach. Kanapa w dużym pokoju, łóżko w mniejszym (są rozkładane).
W kuchni lodówka, zmywarka, piekarnik, kuchenka elektryczna. Kuchnia po remoncie. Łazienka z wanną, prysznicem i pralką.
W pokojach na podłodze panele podłogowe.
Bardzo dobry punkt komunikacyjny. Tuż obok Plac Starynkiewicza i Plac Zawiszy. W pobliżu przystanki tramwajowe i autobusowe. SKM, WKD, do Dworca Centralnego spacerem tylko ok. 10 min.",Wyposażenie,meble,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"winda
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-ursus-ID49IEz,"Przestronne 3 pokojowe mieszkanie, Ursus","Warszawa, Ursus, Przy Forcie",4 390 zł,N/A,74 m²,3,N/A,N/A,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"MIESZKANIE:
Do wynajęcia przestronne 3 pokojowe mieszkanie w wysokim standardzie na Ursusie. Mieszkanie jest kompletnie umeblowane i wyposażone. Składa się z salonu z aneksem kuchennym, 2 sypialni, łazienki. Z salonu jest wyjście na dużą loggię. Do mieszkania przynależy też miejsce postojowe w garażu podziemnym oraz miejsce na zewnątrz.

LOKALIZACJA:
Mieszkanie znajduje się na Ursusie. Dojazd do centrum ok 15 min (6 km), w pobliżu liczne przystanki, autobusowe, PKP Warszawa Włóchy oraz Warszawa Ursus. W okolicy dużo sklepów spożywczych, siłowni, placów zabaw, szkół.

KOSZTY:
Koszt wynajmu to 4 390 zł (w tym czynsz administracyjny).
Kaucja 3 500.
Mieszkanie dostępne od zaraz.

Zapraszam do kontaktu.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/wola-ulkasprzaka-2-pok-2110zl-klima-metro-plocka-ID47XZF,Wola.ulKasprzaka.2 pok 2110zł KLIMA METRO Płocka,"Warszawa, Wola, ul. Marcina Kasprzaka",2 110 zł,N/A,34 m²,2,N/A,apartamentowiec,6,12,N/A,N/A,miejskie,2018,do zamieszkania,390 zł,N/A,"***NA WYNAJEM***
WOLA UL.KASPRZAKA/PRYMASA TYSIĄCLECIA 
Blisko do stacji metra Płocka
NOWE MIESZKANIE 2 POKOJOWE w budynku apartamentowym
W pełni wyposażone i wykończone -34m2 (zdjęcia)
2110 pln miesięcznie
W OFERCIE POSIADAMY WIEKSZĄ ILOŚĆ LOKALI POD NAJEM",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,"drzwi / okna antywłamaniowe
domofon / wideofon
monitoring / ochrona
rolety antywłamaniowe",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"klimatyzacja
balkon
garaż/miejsce parkingowe
winda
taras
pom. użytkowe",N/A
https://www.otodom.pl/pl/oferta/nowe-studio-28m-drawska-balkon-garaz-ochota-park-ID49ICm,Nowe studio 28m Drawska Balkon Garaż Ochota Park,"Warszawa, Ochota",1 600 zł,N/A,30 m²,1,N/A,N/A,N/A,N/A,N/A,N/A,miejskie,2006,do zamieszkania,N/A,N/A,"Do wynajęcia od 15 lutego przestronny apartament 28m2 na osiedlu Drawska (osiedle zamknięte, winda, spokojna okolica) obok PARK SZCZĘŚLIWICKI
1 piętro z 3
Lokal składa się z salonu otwartego na kuchnię, łazienki z wc, dużego balkonu.
Wysoki standard wykończenia.
Umeblowanie: kanapa, stół, komody, telewizor LCD 32 cali.
Apartament gotowy do wejścia!",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,garaż/miejsce parkingowe,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przestronne-2-pok-mieszkanie-na-woli-ID49IBv,Przestronne 2-pok mieszkanie na Woli,"Warszawa, Wola, Sokołowska",2 700 zł,N/A,44 m²,2,N/A,apartamentowiec,7,10,N/A,plastikowe,miejskie,2012,N/A,N/A,N/A,"Nowoczesne, przytulne 2-pokojowe mieszkanie do wynajęcia na warszawskiej Woli przy ul. Sokołowskiej.
Mieszkanie znajduje się na 7 piętrze 10-piętrowego budynku z 2012 roku. Obiekt jest całodobowo monitorowany.
Na powierzchnię 44m2 składają się:
- salon z aneksem kuchennym
- sypialnia
- łazienka z prysznicem",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/apartament-w-wysokim-standardzie-134m2-ul-bruna-ID49IBa,Apartament w wysokim standardzie 134m2 ul. Bruna,"Warszawa, Mokotów, ul. Juliana Bruna",5 300 zł,N/A,134 m²,4,N/A,apartamentowiec,3,4,N/A,drewniane,miejskie,2008,do zamieszkania,1 400 zł,N/A,"Warszawa – Mokotów – ul. Bruna– 134 m2


Nieruchomość:

Proponujemy Państwu świetny apartament o bardzo wysokim standardzie wykończenia położony na 3 piętrze w bloku przy ul. Bruna. Mieszkanie to zostało wykończone materiałami wysokiej jakości. Do apartamentu przynależy 1 miejsce postojowe w garażu podziemnym (oraz 2 opcjonalnie)
Całościowo 134m2, w tym: duży przestronny salon z aneksem kuchennym oraz wyjściem na balkon, bardzo duża a zarazem jasna sypialnia również z wyjściem na balkon, 2 oddzielne pokoje, 2 garderoby, 2 łazienki wraz z wc oraz jedno osobne wc.",Zabezpieczenia,"drzwi / okna antywłamaniowe
teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"klimatyzacja
balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-cosmopolitanie-ID49Iy1,Wyjątkowy Apartament W Cosmopolitanie!,"Warszawa, Śródmieście, Twarda",19 000 zł,N/A,"135,50 m²",3,N/A,apartamentowiec,> 10,44,N/A,N/A,N/A,2015,N/A,N/A,N/A,"Luksusowy apartament w wyjątkowej inwestycji COSMOPOLITAN w sercu Warszawy. Niesamowity widok z apartamentu.
Na 4 piętrze zlokalizowana została strefa relaksu, dostępna wyłącznie dla właścicieli apartamentów. Składa się ona z fitness klubu z siłownią, pokojem do masażu, saunami, suchą i mokrą, jacuzzi oraz pomieszczeń klubowych. Znajduje się tu również zagospodarowany
taras z pięknymi widokami. Dla mieszkańców jest również dostępna usługa concierge.
Apartament o pow ok 135 m2 z widokiem na Warszawę znajduje się na 20 piętrze.
Składa się z :
* salonu z kuchnią (61,2m2);
* hallu głównego (12,30m2);
* wc (2,43m2);
* przedpokoju (9,90m2);
* sypialni (18,03m2);
* łazienki głównej (6,70m2);
* drugiej sypialni (15,10m2);
* łazienki (3,75 m2);
* pomieszczenia gospodarczego/pralni (0,89m2).",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
